Name,Team,Level,Age,PA,BB%,K%,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,wRC+,PlayerId
Ricardo Cabrera,CIN,DSL,17,180,0.07222222,0.22222222,0.25333333,0.36312849,0.38,0.74312849,0.12666667,0.33333333,0.369682386,107.5238814,sa3018405
Anthony Gutierrez,TEX,"CPX,DSL",17,190,0.05789474,0.17894737,0.30813953,0.35789474,0.47674419,0.83463893,0.16860466,0.35766423,0.389378341,122.8193646,sa3018406
Samuel Munoz,LAD,DSL,17,210,0.12380952,0.16190476,0.34682081,0.42857143,0.49132948,0.91990091,0.14450867,0.40689655,0.437120481,145.5921244,sa3018407
Yordany De Los Santos,PIT,DSL,17,234,0.13675214,0.19230769,0.25789474,0.37179487,0.36315789,0.73495276,0.10526315,0.32,0.367664392,106.3847409,sa3018408
Lazaro Montes,SEA,DSL,17,223,0.15695067,0.33183857,0.28409091,0.42152466,0.58522727,1.00675193,0.30113636,0.42105263,0.465419334,161.5665909,sa3018409
Javier Osorio,DET,DSL,17,178,0.08988764,0.38202247,0.17532468,0.28089888,0.22727273,0.50817161,0.05194805,0.30232558,0.269986724,51.24651097,sa3018410
Jonathan Mejia,STL,DSL,17,208,0.15865385,0.23076923,0.26666667,0.41826923,0.47878788,0.89705711,0.21212121,0.34821429,0.435622656,144.7466144,sa3018411
Simon Juan,NYM,DSL,16,231,0.08658009,0.23376623,0.21890547,0.31004367,0.32338308,0.63342675,0.10447761,0.28767123,0.315243304,76.79347321,sa3018412
Freili Encarnacion,BOS,DSL,17,173,0.0867052,0.29479769,0.25503356,0.33526012,0.36912752,0.70438764,0.11409396,0.35353535,0.345367947,93.79858346,sa3018414
Jhonny Severino,MIL,DSL,17,198,0.07070707,0.27777778,0.26815642,0.33333333,0.39106145,0.72439478,0.12290503,0.36885246,0.352497912,97.82338931,sa3018415
Braylin Tavera,BAL,DSL,17,185,0.19459459,0.25405405,0.24305556,0.41081081,0.31944444,0.73025525,0.07638888,0.34736842,0.385335595,116.3599876,sa3018416
Yendry Rojas,SDP,DSL,17,187,0.13903743,0.12299465,0.27922078,0.37297297,0.35714286,0.73011583,0.07792208,0.31617647,0.364018724,104.3267917,sa3018418
Jose De Jesus,TEX,DSL,17,229,0.11790393,0.20524017,0.28140704,0.36842105,0.38190955,0.7503306,0.10050251,0.35333333,0.367863532,106.4971535,sa3018420
Nelson Rada,LAA,DSL,16,206,0.12621359,0.12621359,0.31097561,0.44607843,0.43902439,0.88510282,0.12804878,0.3649635,0.440106215,147.2775463,sa3018421
Anthuan Valencia,CIN,DSL,17,156,0.19871795,0.20512821,0.15,0.33333333,0.15833333,0.49166666,0.00833333,0.2,0.289989312,62.53780572,sa3018422
Johanfran Garcia,BOS,DSL,17,161,0.13043478,0.1552795,0.26811594,0.36645963,0.33333333,0.69979296,0.06521739,0.3245614,0.355791467,99.68257336,sa3018424
Randy De Jesus,LAA,DSL,17,210,0.0952381,0.21428571,0.27173913,0.36190476,0.4673913,0.82929606,0.19565217,0.32575758,0.396664808,122.7552341,sa3018426
Bryan Acuna,MIN,DSL,16,171,0.11695906,0.21052632,0.31034483,0.40935673,0.39310345,0.80246018,0.08275862,0.40909091,0.402464707,126.0292288,sa3018427
Michael Arroyo,SEA,DSL,17,199,0.13567839,0.16582915,0.31372549,0.45728643,0.48366013,0.94094656,0.16993464,0.3697479,0.459628401,158.2976574,sa3018429
Adan Sanchez,CHC,DSL,17,164,0.14634146,0.15853659,0.32824427,0.45121951,0.38931298,0.84053249,0.06106871,0.40186916,0.427630471,140.2350925,sa3018431
Henry Ramos,KCR,DSL,17,196,0.15306122,0.21428571,0.19254658,0.32653061,0.22981366,0.55634427,0.03726708,0.25619835,0.299022276,67.63683834,sa3018432
Leandro Arias,BAL,DSL,17,190,0.14210526,0.21578947,0.21656051,0.34391534,0.30573248,0.64964782,0.08917197,0.28448276,0.335278347,88.10308851,sa3018433
Martin Gonzalez,SEA,DSL,17,215,0.14883721,0.4,0.23255814,0.37674419,0.3255814,0.70232559,0.09302326,0.43529412,0.363584609,104.0817372,sa3018434
Fraymi De Leon,BOS,DSL,17,214,0.09813084,0.28504673,0.21787709,0.33175355,0.26815642,0.59990997,0.05027933,0.31623932,0.315915421,77.17287777,sa3018436
Edwin Sanchez,LAD,DSL,17,167,0.17964072,0.20958084,0.234375,0.39520958,0.40625,0.80145958,0.171875,0.27472527,0.397793643,123.3924522,sa3018438
Enzo Paulino,TBR,DSL,18,219,0.09589041,0.1826484,0.25906736,0.33789954,0.3626943,0.70059384,0.10362694,0.31372549,0.343975631,93.01263275,sa3018440
David Beckles,NYY,DSL,18,209,0.14832536,0.27751196,0.27586207,0.38755981,0.39655172,0.78411153,0.12068965,0.38053097,0.388988179,118.4218408,sa3018441
Gregori Cano,TOR,DSL,17,173,0.19653179,0.29479769,0.25735294,0.41040462,0.33823529,0.74863991,0.08088235,0.39285714,0.388551631,118.175413,sa3018442
Jerffson Pena,PHI,DSL,18,186,0.1344086,0.32795699,0.23717949,0.36021505,0.37820513,0.73842018,0.14102564,0.36956522,0.368003171,106.5759785,sa3018443
Jose Liriano,BOS,DSL,19,174,0.12068966,0.20689655,0.22818792,0.32183908,0.32885906,0.65069814,0.10067114,0.28070175,0.321847066,80.52124192,sa3018444
Modeifi Marte,ARI,DSL,19,208,0.08173077,0.11057692,0.3038674,0.38461538,0.48618785,0.87080323,0.18232045,0.31372549,0.41532507,133.2887962,sa3018445
Claudio Simon,BOS,DSL,20,170,0.09411765,0.26470588,0.21088435,0.31764706,0.27210884,0.5897559,0.06122449,0.2970297,0.307841611,72.61527961,sa3018448
Marcos Torres,TEX,DSL,17,218,0.11926606,0.19724771,0.28176796,0.39449541,0.4640884,0.85858381,0.18232044,0.3358209,0.414524185,132.8367033,sa3018449
Alain Camou,SDP,DSL,18,240,0.1375,0.09166667,0.33333333,0.42677824,0.44278607,0.86956431,0.10945274,0.36464088,0.426656877,139.6855068,sa3018450
Eduardo Oviedo,PIT,DSL,17,181,0.07734807,0.3038674,0.17721519,0.27624309,0.28481013,0.56105322,0.10759494,0.24,0.284855724,59.63993764,sa3018451
Kendry Chirinos,TOR,DSL,17,177,0.19774011,0.27118644,0.18045113,0.37288136,0.27819549,0.65107685,0.09774436,0.26744186,0.350578383,96.73983104,sa3018453
Pedro Hernandez,CLE,DSL,17,162,0.18518519,0.18518519,0.25581395,0.40740741,0.27906977,0.68647718,0.02325582,0.33333333,0.370176346,107.802718,sa3018454
Carlos Pacheco,OAK,DSL,17,212,0.18396226,0.20283019,0.18292683,0.35849057,0.22560976,0.58410033,0.04268293,0.24390244,0.324872341,82.22898451,sa3018455
Yosander Asencio,BOS,DSL,17,202,0.22772277,0.25742574,0.28,0.45771144,0.38,0.83771144,0.1,0.42424242,0.43119362,142.2464603,sa3018456
Adrian Reyes,CIN,DSL,17,171,0.16374269,0.32748538,0.1971831,0.33333333,0.35915493,0.69248826,0.16197183,0.30120482,0.345621297,93.94159751,sa3018457
Alberto Mendez,CLE,DSL,17,167,0.19161677,0.26347305,0.2556391,0.40718563,0.36090226,0.76808789,0.10526316,0.36781609,0.393276078,120.8423243,sa3018458
Ronny Ugarte,COL,DSL,17,190,0.11052632,0.2,0.27329193,0.37368421,0.51552795,0.88921216,0.24223602,0.31355932,0.417496024,134.5142816,sa3018460
Misael Mojica,WSN,DSL,17,218,0.1559633,0.27522936,0.23255814,0.38073394,0.36046512,0.74119906,0.12790698,0.33035714,0.375527484,110.823391,sa3018462
Aroon Escobar,PHI,DSL,17,186,0.12903226,0.13978495,0.23776224,0.38918919,0.34265734,0.73184653,0.1048951,0.26271186,0.37631576,111.2683659,sa3018463
Carlos Sanchez,CIN,DSL,17,182,0.21978022,0.15384615,0.35507246,0.50549451,0.44202899,0.9475235,0.08695653,0.43119266,0.477742577,168.5229589,sa3018465
Nolan Beltran,PHI,DSL,17,187,0.1657754,0.09625668,0.2260274,0.3715847,0.2739726,0.6455573,0.0479452,0.25384615,0.34462337,93.37827586,sa3018466
Ruben Santana,ARI,DSL,17,163,0.15337423,0.20245399,0.31578947,0.43558282,0.43609023,0.87167305,0.12030076,0.41,0.431462182,142.3980618,sa3018468
Moises Molero,CLE,DSL,17,195,0.12307692,0.23076923,0.21472393,0.32307692,0.26380368,0.5868806,0.04907975,0.28099174,0.306616432,71.92367592,sa3018469
Dario Laverde,LAA,DSL,17,181,0.1160221,0.10497238,0.29801325,0.40331492,0.40397351,0.80728843,0.10596026,0.3358209,0.398490252,123.7856818,sa3018470
Kelvin HIdalgo,COL,DSL,17,257,0.10116732,0.19455253,0.2690583,0.35797665,0.41704036,0.77501701,0.14798206,0.32352941,0.373274593,109.5516527,sa3018472
Capri Ortiz,LAA,DSL,17,213,0.0657277,0.24413146,0.2408377,0.3047619,0.36125654,0.66601844,0.12041884,0.31884058,0.324088913,81.78674632,sa3018473
Rafael Ramirez,CLE,DSL,16,200,0.125,0.17,0.24705882,0.36,0.36470588,0.72470588,0.11764706,0.29850746,0.363082872,103.7985108,sa3018476
Derek Bernard,COL,DSL,16,241,0.08713693,0.27385892,0.30841121,0.37656904,0.43925234,0.81582138,0.13084113,0.42758621,0.395156739,121.9039418,sa3018477
Jancel Santana,BOS,DSL,16,179,0.10055866,0.31284916,0.18421053,0.30337079,0.28289474,0.58626553,0.09868421,0.27659574,0.303327848,70.06729809,sa3018478
Yerald Nin,ARI,DSL,16,190,0.11578947,0.21578947,0.23030303,0.32631579,0.33333333,0.65964912,0.1030303,0.28688525,0.330524972,85.4198475,sa3018479
Estuar Suero,SDP,DSL,16,176,0.11931818,0.29545455,0.25,0.34659091,0.39473684,0.74132775,0.14473684,0.35714286,0.362366995,103.3944046,sa3018481
Luis Baez,HOU,DSL,18,222,0.06306306,0.25225225,0.30541872,0.35135135,0.55172414,0.90307549,0.24630542,0.37588652,0.415127146,133.1770701,sa3018482
Natanael Yuten,BOS,DSL,17,223,0.07623318,0.19282511,0.30653266,0.37387387,0.39698492,0.77085879,0.09045226,0.38461538,0.379891565,113.2868782,sa3018486
Axell De Paula,HOU,DSL,17,164,0.07317073,0.40243902,0.22377622,0.32317073,0.35664336,0.67981409,0.13286714,0.38356164,0.338268766,89.79115488,sa3018488
Yordalin Pena,STL,DSL,17,184,0.05434783,0.21195652,0.25748503,0.31521739,0.40718563,0.72240302,0.1497006,0.31496063,0.345151259,93.6762646,sa3018489
Rafael Ramirez,HOU,DSL,17,164,0.09146341,0.24390244,0.15277778,0.25,0.25,0.5,0.09722222,0.18627451,0.256131983,43.42562518,sa3018491
Manolfi Jimenez,PHI,DSL,17,186,0.06451613,0.15053763,0.24550898,0.2972973,0.34730539,0.64460269,0.10179641,0.27659574,0.309921408,73.78930781,sa3018492
Juan Villavicencio,PHI,DSL,17,167,0.11976048,0.20958084,0.26573427,0.35757576,0.39160839,0.74918415,0.12587412,0.3364486,0.368061785,106.609066,sa3018494
Roynier Hernandez,COL,DSL,17,242,0.15702479,0.1446281,0.24875622,0.36514523,0.29353234,0.65867757,0.04477612,0.29761905,0.343672845,92.83103956,sa3018495
Enmanuel Tejeda,NYY,DSL,17,188,0.21808511,0.13297872,0.28873239,0.46276596,0.49295775,0.95572371,0.20422536,0.33333333,0.465688036,161.7182713,sa3018497
Andy Encarnacion,ARI,DSL,17,187,0.12299465,0.22459893,0.22641509,0.32620321,0.33333333,0.65953654,0.10691824,0.29411765,0.329490349,84.83581144,sa3018498
Waner Luciano,HOU,DSL,17,214,0.1588785,0.19626168,0.22941176,0.38317757,0.42352941,0.80670698,0.19411765,0.26829268,0.396888623,122.8815758,sa3018501
Mairoshendrick Martinus,LAD,DSL,17,211,0.09004739,0.22274882,0.26373626,0.33649289,0.46703297,0.80352586,0.20329671,0.30597015,0.374894568,110.4661148,sa3018505
Leiker Figueroa,ATL,DSL,17,187,0.10160428,0.20320856,0.21118012,0.31550802,0.25465839,0.57016641,0.04347827,0.27419355,0.299940327,68.15507028,sa3018506
Jesus Baez,NYM,DSL,17,217,0.11981567,0.21198157,0.24193548,0.34101382,0.40322581,0.74423963,0.16129033,0.28148148,0.36168458,103.0091869,sa3018507
Jansel Luis,ARI,DSL,17,193,0.06217617,0.11917098,0.34482759,0.39896373,0.4137931,0.81275683,0.06896551,0.38815789,0.399983299,124.6284944,sa3018508
Daje Morales,PIT,DSL,17,190,0.16315789,0.21578947,0.21935484,0.36315789,0.33548387,0.69864176,0.11612903,0.2920354,0.357635104,100.7232912,sa3018509
Luis Lara,MIL,DSL,17,229,0.09170306,0.12227074,0.26,0.34061135,0.385,0.72561135,0.125,0.28901734,0.354323308,98.85381009,sa3018514
Juan Perez,SFG,DSL,17,173,0.08092486,0.28901734,0.22222222,0.31213873,0.29411765,0.60625638,0.07189543,0.31,0.309949799,73.80533387,sa3018516
Alexander Martinez,ATL,DSL,17,176,0.06818182,0.1875,0.24390244,0.29545455,0.33536585,0.6308204,0.09146341,0.29457364,0.30955543,73.58271599,sa3018517
Victor Rodrigues,LAD,DSL,17,179,0.08379888,0.16201117,0.23717949,0.32402235,0.33974359,0.66376594,0.1025641,0.27559055,0.330708501,85.52344816,sa3018520
Alessandro Duran,SFG,DSL,16,175,0.09142857,0.24,0.15584416,0.24,0.18181818,0.42181818,0.02597402,0.20869565,0.225763738,26.28300403,sa3018521
Juan Baez,MIL,DSL,17,221,0.07692308,0.14027149,0.26767677,0.32579186,0.35858586,0.68437772,0.09090909,0.29761905,0.334920601,87.9011434,sa3018525
Edwin Amparo,BAL,DSL,17,193,0.10362694,0.19170984,0.24698795,0.34196891,0.36144578,0.70341469,0.11445783,0.30232558,0.349207273,95.96585101,sa3018526
Ricardo Gonzalez,TBR,DSL,17,190,0.09473684,0.16842105,0.25595238,0.33157895,0.38690476,0.71848371,0.13095238,0.2962963,0.348860314,95.76999532,sa3018529
Reminton Batista,MIL,DSL,17,187,0.12299465,0.28342246,0.25157233,0.34759358,0.33333333,0.68092691,0.081761,0.36111111,0.337590466,89.4082602,sa3018530
Gery Holguin,MIL,DSL,16,203,0.1773399,0.26108374,0.19135802,0.34975369,0.2345679,0.58432159,0.04320988,0.26851852,0.320401218,79.70507303,sa3018534
Eduardo Guerrero,LAD,DSL,17,202,0.11386139,0.15841584,0.29651163,0.38118812,0.3372093,0.71839742,0.04069767,0.34965035,0.364405295,104.5450079,sa3018536
Angel Mateo,TBR,DSL,17,210,0.12857143,0.17142857,0.26900585,0.3952381,0.43274854,0.82798664,0.16374269,0.3,0.406233222,128.1565242,sa3018540
Nicandro Aybar,TBR,DSL,17,192,0.171875,0.15625,0.2611465,0.390625,0.3566879,0.7473129,0.0955414,0.31496063,0.379653012,113.1522168,sa3018544
Robert Gonzalez,ATL,DSL,17,240,0.10416667,0.2125,0.26415094,0.34166667,0.37264151,0.71430818,0.10849057,0.33540373,0.350924541,96.93523446,sa3018545
Fernando Peguero,BAL,DSL,17,171,0.09356725,0.15204678,0.20666667,0.29239766,0.26,0.55239766,0.05333333,0.24603175,0.284431949,59.40072054,sa3018546
Roosbert Tapia,TBR,DSL,17,203,0.06403941,0.23152709,0.20967742,0.27227723,0.30107527,0.5733525,0.09139785,0.27007299,0.284687302,59.54486476,sa3018547
Darlyn De Leon,CHC,DSL,17,171,0.12865497,0.23391813,0.1958042,0.32163743,0.25174825,0.57338568,0.05594405,0.26923077,0.304477522,70.7162792,sa3018548
Yeremi Cabrera,TEX,DSL,16,172,0.15116279,0.16860465,0.17857143,0.32748538,0.28571429,0.61319967,0.10714286,0.21100917,0.320726334,79.88859803,sa3018549
Aron Estrada,BAL,DSL,17,174,0.16666667,0.13218391,0.36764706,0.48275862,0.56617647,1.04893509,0.19852941,0.4122807,0.494190556,177.8077063,sa3018552
Jose Rodriguez,MIN,DSL,17,219,0.09589041,0.23744292,0.28947368,0.36073059,0.60526316,0.96599375,0.31578948,0.32307692,0.434916744,144.3481332,sa3018555
Alfredo Velasquez,BAL,DSL,17,181,0.0718232,0.06629834,0.29559748,0.37016575,0.40251572,0.77268147,0.10691824,0.31081081,0.378801758,112.671691,sa3018556
Jeral Perez,LAD,DSL,17,205,0.11707317,0.16585366,0.27840909,0.37073171,0.5,0.87073171,0.22159091,0.30147059,0.410111867,130.3459867,sa3018557
Marvin Alcantara,BOS,DSL,17,224,0.12946429,0.14732143,0.3015873,0.40625,0.3968254,0.8030754,0.0952381,0.35897436,0.401818895,125.6646734,sa3018558
Oswaldo Osorio,LAD,DSL,17,187,0.20855615,0.23529412,0.23913043,0.42780749,0.47101449,0.89882198,0.23188406,0.3,0.436839553,145.433543,sa3018560
Raylin Ramos,BAL,DSL,17,181,0.08287293,0.1160221,0.28846154,0.35911602,0.41025641,0.76937243,0.12179487,0.3115942,0.371977488,108.8194477,sa3018561
Jose Alpuria,ARI,DSL,17,165,0.11515152,0.31515152,0.17518248,0.31515152,0.24817518,0.5633267,0.0729927,0.27380952,0.30182785,69.22056156,sa3018562
Narciso Polanco,TBR,DSL,17,218,0.16513761,0.23853211,0.25142857,0.3853211,0.37714286,0.76246396,0.12571429,0.33870968,0.381864421,114.4005391,sa3018564
Echedry Vargas,TEX,DSL,17,223,0.05829596,0.12107623,0.30102041,0.367713,0.51020408,0.87791708,0.20918367,0.32544379,0.410988007,130.8405604,sa3018565
Jose Contreras,TBR,DSL,17,211,0.11848341,0.30331754,0.22905028,0.33175355,0.32402235,0.6557759,0.09497207,0.3362069,0.330669756,85.50157703,sa3018567
Jean Joseph,TOR,DSL,17,185,0.11891892,0.15135135,0.20382166,0.31521739,0.21656051,0.5317779,0.01273885,0.24615385,0.285703799,60.11866932,sa3018568
Maximo Maria,ATL,DSL,17,180,0.18888889,0.32222222,0.20143885,0.37988827,0.34532374,0.72521201,0.14388489,0.31168831,0.37362688,109.7505155,sa3018570
Jefferson Rojas,CHC,DSL,17,169,0.09467456,0.10650888,0.30344828,0.39053254,0.40689655,0.79742909,0.10344827,0.3359375,0.390884775,119.4924536,sa3018571
John Cruz,NYY,DSL,16,224,0.21428571,0.27678571,0.22485207,0.41071429,0.3964497,0.80716399,0.17159763,0.32038835,0.406707871,128.4244595,sa3018573
Carlos Tirado,PIT,DSL,17,172,0.18023256,0.16860465,0.26515152,0.4244186,0.38636364,0.81078224,0.12121212,0.32038835,0.406953408,128.563063,sa3018577
Franyerber Montilla,DET,DSL,17,216,0.17592593,0.28703704,0.21022727,0.35185185,0.35227273,0.70412458,0.14204546,0.30357143,0.354406169,98.9005842,sa3018580
Jose Fernandez,TOR,DSL,17,160,0.14375,0.2375,0.19230769,0.33333333,0.26923077,0.6025641,0.07692308,0.26086957,0.318643685,78.71296003,sa3018581
Alberto Hernandez,HOU,DSL,18,193,0.10362694,0.13989637,0.23493976,0.33160622,0.34939759,0.68100381,0.11445783,0.26086957,0.338726894,90.04976447,sa3018582
Lisandro Bonifacio,MIA,DSL,16,163,0.1595092,0.31288344,0.13740458,0.2962963,0.18320611,0.47950241,0.04580153,0.2125,0.271113308,51.88245856,sa3018583
Toby Simmons,MIA,DSL,17,213,0.1314554,0.30985915,0.27222222,0.37558685,0.45,0.82558685,0.17777778,0.40178571,0.397254541,123.0881336,sa3018586
Ivan Sosa,KCR,DSL,17,203,0.07881773,0.25615764,0.18333333,0.25742574,0.27777778,0.53520352,0.09444445,0.24031008,0.267031365,49.6371282,sa3018588
Josue De Paula,LAD,DSL,17,223,0.14349776,0.13901345,0.34946237,0.44843049,0.52150538,0.96993587,0.17204301,0.39473684,0.464864875,161.2536037,sa3018591
Miguel Tamares,TBR,DSL,17,225,0.22666667,0.22222222,0.20238095,0.40178571,0.32738095,0.72916666,0.125,0.26956522,0.381160831,114.0033683,sa3018592
Cherif Neymour,MIA,DSL,17,172,0.0755814,0.36627907,0.19607843,0.27906977,0.30065359,0.57972336,0.10457516,0.32967033,0.289951829,62.51664642,sa3018596
Erbin Jaque,CHC,DSL,19,166,0.06024096,0.31927711,0.21276596,0.3313253,0.31205674,0.64338204,0.09929078,0.3255814,0.331193719,85.79734999,sa3018597
Sandro Gaston,HOU,DSL,19,169,0.13017751,0.24260355,0.31914894,0.42011834,0.68794326,1.1080616,0.36879432,0.36666667,0.497896434,179.899643,sa3018598
Luis Torres,LAA,DSL,18,229,0.07423581,0.15283843,0.34482759,0.40611354,0.57142857,0.97754211,0.22660098,0.3803681,0.45549216,155.9627841,sa3018600
Erick Alvarez,TEX,DSL,17,208,0.07211538,0.125,0.29411765,0.36538462,0.44385027,0.80923489,0.14973262,0.32484076,0.390537945,119.3022415,sa3018601
Guillermo Rodriguez,CHW,DSL,17,167,0.05389222,0.18562874,0.23717949,0.28742515,0.30769231,0.59511746,0.07051282,0.29032258,0.29493756,65.33105038,sa3018602
Daniel Castro,HOU,DSL,18,168,0.10714286,0.23214286,0.20567376,0.33333333,0.34751773,0.68085106,0.14184397,0.25510204,0.342764489,92.32895327,sa3018610
Juan Matheus,NYY,DSL,18,172,0.23837209,0.21511628,0.2519685,0.44186047,0.47244094,0.91430141,0.22047244,0.32183908,0.446452257,150.8598342,sa3018611
Carlos Sanchez,MIA,DSL,17,174,0.10344828,0.18390805,0.24503311,0.32183908,0.37086093,0.69270001,0.12582782,0.27731092,0.333738995,87.23413677,sa3018613
Wady Mendez,TEX,DSL,17,192,0.09375,0.25,0.30177515,0.38020833,0.50887574,0.88908407,0.20710059,0.39830508,0.417279946,134.3923077,sa3018615
Raimel Medina,KCR,DSL,17,168,0.11309524,0.17857143,0.25174825,0.35714286,0.31468531,0.67182817,0.06293706,0.30973451,0.345431785,93.83461972,sa3018617
Elian Cortorreal,ATL,DSL,17,184,0.24456522,0.20108696,0.18978102,0.38586957,0.27737226,0.66324183,0.08759124,0.24752475,0.35734172,100.5576785,sa3018618
Ryan Burrowes,CHW,DSL,17,196,0.12755102,0.17346939,0.26582278,0.39285714,0.39240506,0.7852622,0.12658228,0.31451613,0.392052555,120.1516556,sa3018619
Julio Henriquez,MIA,DSL,17,192,0.11979167,0.1875,0.25490196,0.38541667,0.35947712,0.74489379,0.10457516,0.31666667,0.375022589,110.5452121,sa3018622
Agustin Acosta,LAD,DSL,17,176,0.1875,0.24431818,0.23913043,0.40340909,0.38405797,0.78746706,0.14492754,0.31868132,0.398581764,123.8373398,sa3018627
Jose Escobar,CHC,DSL,17,175,0.06857143,0.17142857,0.29487179,0.36,0.49358974,0.85358974,0.19871795,0.33870968,0.400830498,125.1067311,sa3018629
Antony Peguero,MIA,DSL,17,217,0.05990783,0.16129032,0.28571429,0.35483871,0.42346939,0.7783081,0.1377551,0.32692308,0.377910675,112.1686823,sa3018630
Rabel Colon,HOU,DSL,18,196,0.11734694,0.27040816,0.2797619,0.37755102,0.42857143,0.80612245,0.14880953,0.4,0.392050417,120.1504486,sa3018631
Marco Vargas,MIA,DSL,17,221,0.15837104,0.14479638,0.31868132,0.42081448,0.45604396,0.87685844,0.13736264,0.36842105,0.425762902,139.1808657,sa3018632
Andy Colon,HOU,DSL,18,163,0.09815951,0.52147239,0.12676056,0.2392638,0.19014085,0.42940465,0.06338029,0.30357143,0.23230672,29.97646311,sa3018635
Karniel Pratt,HOU,DSL,17,179,0.18435754,0.33519553,0.20979021,0.36871508,0.27272727,0.64144235,0.06293706,0.35365854,0.344117814,93.09289372,sa3018636
Cristian Gonzalez,TEX,DSL,17,218,0.05963303,0.1559633,0.25888325,0.32110092,0.3857868,0.70688772,0.12690355,0.29192547,0.342838324,92.37063216,sa3018640
Erick Torres,KCR,DSL,17,202,0.1039604,0.17326733,0.26589595,0.365,0.38150289,0.74650289,0.11560694,0.31851852,0.371324766,108.4509914,sa3018641
Jerson Florentino,LAA,DSL,17,174,0.1091954,0.14367816,0.20945946,0.31609195,0.27702703,0.59311898,0.06756757,0.248,0.306971573,72.12415042,sa3018642
Byron Chourio,MIA,DSL,17,217,0.11520737,0.12442396,0.3442623,0.42857143,0.40983607,0.8384075,0.06557377,0.38993711,0.417175317,134.3332452,sa3018644
Jose Gerardo,MIA,DSL,17,218,0.15137615,0.30275229,0.28409091,0.41743119,0.55113636,0.96856755,0.26704545,0.39,0.455463731,155.9467362,sa3018645
Jose Monserrate,MIA,DSL,17,220,0.10454545,0.15909091,0.29189189,0.38636364,0.41081081,0.79717445,0.11891892,0.34210526,0.391571236,119.879955,sa3018646
Jean Carlos Sio,SFG,DSL,18,179,0.1396648,0.12849162,0.2,0.32402235,0.28,0.60402235,0.08,0.22834646,0.311864976,74.88643537,sa3018648
Andri Leon,DET,DSL,19,198,0.06060606,0.23232323,0.28323699,0.35353535,0.40462428,0.75815963,0.12138729,0.36434109,0.368320963,106.7553697,sa3018916
Demetrio Nadal,MIL,DSL,17,176,0.125,0.16477273,0.23943662,0.375,0.31690141,0.69190141,0.07746479,0.28947368,0.359107333,101.5543524,sa3018919
Erick Hernandez,CHW,DSL,17,165,0.1030303,0.22424242,0.22695035,0.33333333,0.29078014,0.62411347,0.06382979,0.3047619,0.323044296,81.19706852,sa3018921
Heison Sanchez,DET,DSL,17,179,0.1452514,0.25698324,0.23448276,0.37988827,0.36551724,0.74540551,0.13103448,0.32989691,0.378253799,112.3623726,sa3018930
Cristofer Torin,ARI,DSL,17,202,0.18316832,0.0990099,0.33333333,0.46534653,0.43396226,0.89930879,0.10062893,0.37588652,0.449510129,152.5859775,sa3018938
Neifi Vasquez,TBR,DSL,18,166,0.04819277,0.25903614,0.17532468,0.23493976,0.21428571,0.44922547,0.03896103,0.24324324,0.231677874,29.62148464,sa3018961
Samuel Gil,DET,DSL,17,205,0.12195122,0.17560976,0.25988701,0.36097561,0.38983051,0.75080612,0.1299435,0.31654676,0.370987661,108.2606985,sa3018963
Germain Noriega,NYM,DSL,18,161,0.0931677,0.16149068,0.27659574,0.36024845,0.32624113,0.68648958,0.04964539,0.3362069,0.348980623,95.83790913,sa3018968
Kendry Feliz,MIA,DSL,17,173,0.1849711,0.21965318,0.25373134,0.4127907,0.37313433,0.78592503,0.11940299,0.32978723,0.400672268,125.0174116,sa3018970
Ramon Ramirez,LAA,DSL,17,198,0.18686869,0.24242424,0.2721519,0.41414141,0.47468354,0.88882495,0.20253164,0.36448598,0.429818517,141.4702266,sa3018971
Alejandro Nunez,HOU,DSL,17,212,0.09433962,0.12264151,0.29281768,0.39336493,0.39226519,0.78563012,0.09944751,0.33333333,0.390861047,119.4790595,sa3018977
Erick Bautista,COL,DSL,17,197,0.14213198,0.35532995,0.24375,0.37948718,0.525,0.90448718,0.28125,0.3625,0.424673014,138.6253313,sa3019103
Reylin Perez,DET,DSL,17,188,0.20212766,0.28723404,0.30612245,0.45744681,0.59183673,1.04928354,0.28571428,0.44186047,0.491199391,176.1192181,sa3019204
Yohander Linarez,BOS,DSL,17,180,0.06111111,0.20555556,0.26666667,0.31666667,0.36363636,0.68030303,0.09696969,0.33333333,0.331061515,85.72272152,sa3019212
Loidel Chapelli,CHW,DSL,20,183,0.14754098,0.12021858,0.34415584,0.44808743,0.63636364,1.08445107,0.2922078,0.36290323,0.498960274,180.500172,sa3019400
Abdias De La Cruz,ARI,DSL,17,184,0.16847826,0.29347826,0.17880795,0.32065217,0.26490066,0.58555283,0.08609271,0.26041667,0.308822596,73.16903707,sa3019401
Isaac Paulino,PIT,DSL,17,183,0.12568306,0.28415301,0.20945946,0.33516484,0.28378378,0.61894862,0.07432432,0.3030303,0.32218069,80.70956989,sa3019403
Yasser Mercedes,MIN,DSL,17,176,0.10227273,0.19886364,0.35483871,0.42045455,0.55483871,0.97529326,0.2,0.43220339,0.454265245,155.2702009,sa3019557
Wilson Garcia,WSN,AA,28,500,0.058,0.172,0.28193833,0.33061224,0.49779736,0.8284096,0.21585903,0.30057803,0.357520843,121.7278027,sa596287
